config_name,stage,f_i,f1,f2,f3,f4,f5,bottlenecks_per_stage,decoder_type,ops_flags,quant_bits,params,flops,bops,dice,dice_binary,dice_LAD,dice_RCA,dice_LCX,dice_LM,cldice,cldice_LAD,cldice_RCA,cldice_LCX,cldice_LM,n_components,epochs,converged_flag,seed,mem_elements
nnUNetTrainerENet_8_2_relu_prune_stage2_2_3_consec,experiment_stage2_2_3_consec,4.0,16.0,32.0,32.0,16.0,4.0,"4,11,11,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved,prelu=0,prelu_variant=standard,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=0,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=1,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,pruned_blocks=stage2.2,stage2.3",32.0,33484.0,557449216.0,,0.7415590446228046,0.6796118323817578,0.6515634901583119,0.8308008737347137,0.7670379874952129,0.7168338271029804,0.7491247233091771,0.6657432286150723,0.8336701486243859,0.7677296507692292,0.7293558652280214,5.706666666666667,150.0,,0.0,484864.0
nnUNetTrainerENet_8_2_relu_prune_stage2_3_4_consec,experiment_stage2_3_4_consec,4.0,16.0,32.0,32.0,16.0,4.0,"4,11,11,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved,prelu=0,prelu_variant=standard,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=0,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=1,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,pruned_blocks=stage2.3,stage2.4",32.0,33484.0,557449216.0,,0.6828699204419798,0.6626588759403179,0.6193032993562696,0.7426246301648881,0.6821192302589808,0.6874325219877807,0.6888991648396323,0.6297660016789237,0.7446862315873022,0.6827721642340543,0.6983722618582486,5.703333333333333,150.0,,0.0,435712.0
nnUNetTrainerENet_8_2_relu_prune_stage2_1_3_skip,experiment_stage2_1_3_skip,4.0,16.0,32.0,32.0,16.0,4.0,"4,11,11,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved,prelu=0,prelu_variant=standard,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=0,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=1,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,pruned_blocks=stage2.1,stage2.3",32.0,33484.0,557449216.0,,0.7481302104737931,0.6896989811643858,0.6357932963894005,0.8695370251736798,0.7687711180985605,0.7184194022335316,0.7558507961714725,0.650275323234719,0.8731457629643586,0.7709461492443093,0.7290359492425033,5.74,150.0,,0.0,493056.0
nnUNetTrainerENet_8_2_relu_prune_stage2_2_4_skip,experiment_stage2_2_4_skip,4.0,16.0,32.0,32.0,16.0,4.0,"4,11,11,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved,prelu=0,prelu_variant=standard,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=0,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=1,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,pruned_blocks=stage2.2,stage2.4",32.0,33484.0,557449216.0,,0.7127115724050094,0.6687228106671617,0.6371937596918819,0.7940774396921518,0.724805966188853,0.6947691240471509,0.7210111930198652,0.6488688625231676,0.7971528857935988,0.7272252640598215,0.710797759702873,6.0633333333333335,150.0,,0.0,452096.0
nnUNetTrainerENet_8_2_relu_prune_stage2_6_7_consec,experiment_stage2_6_7_consec,4.0,16.0,32.0,32.0,16.0,4.0,"4,11,11,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved,prelu=0,prelu_variant=standard,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=0,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=1,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,pruned_blocks=stage2.6,stage2.7",32.0,33484.0,557449216.0,,0.7637193915799032,0.6977889820050329,0.6494957628694851,0.8700955287341532,0.7763289290178069,0.7589573456981673,0.7726852881547244,0.6639478437046009,0.8737859282023275,0.7793373882122745,0.7736699924996949,5.863333333333333,150.0,,0.0,509440.0
nnUNetTrainerENet_8_2_relu_prune_stage2_7_8_consec,experiment_stage2_7_8_consec,4.0,16.0,32.0,32.0,16.0,4.0,"4,11,11,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved,prelu=0,prelu_variant=standard,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=0,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=1,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,pruned_blocks=stage2.7,stage2.8",32.0,33484.0,557449216.0,,0.761120616695457,0.6999991418096861,0.6469685820250254,0.8637344733228137,0.763924590363626,0.7698548210703628,0.766965747811186,0.6568901184448456,0.8664894231825542,0.7658017789380934,0.778681670679251,5.32,150.0,,0.0,484864.0
nnUNetTrainerENet_8_2_relu_prune_stage2_8_9_consec,experiment_stage2_8_9_consec,4.0,16.0,32.0,32.0,16.0,4.0,"4,11,11,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved,prelu=0,prelu_variant=standard,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=0,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=1,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,pruned_blocks=stage2.8,stage2.9",32.0,33484.0,557449216.0,,0.7467268837342421,0.7098203436817486,0.6403429589954375,0.8802766567626007,0.700827692793018,0.7654602263859123,0.7525954539614634,0.6475263959293023,0.883093374649668,0.7032845805223144,0.7764774647445696,5.76,150.0,,0.0,435712.0
nnUNetTrainerENet_8_2_relu_prune_stage2_6_8_skip,experiment_stage2_6_8_skip,4.0,16.0,32.0,32.0,16.0,4.0,"4,11,11,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved,prelu=0,prelu_variant=standard,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=0,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=1,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,pruned_blocks=stage2.6,stage2.8",32.0,33484.0,557449216.0,,0.7649390357485422,0.7028918938097448,0.6628777464917828,0.8699352518746853,0.7658191236597749,0.7611240209679259,0.7711087958743752,0.6751781474413543,0.8731584320972727,0.7662743848024942,0.7698242191563798,5.8566666666666665,150.0,,0.0,493056.0
nnUNetTrainerENet_8_2_relu_prune_stage2_7_9_skip,experiment_stage2_7_9_skip,4.0,16.0,32.0,32.0,16.0,4.0,"4,11,11,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved,prelu=0,prelu_variant=standard,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=0,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=1,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,pruned_blocks=stage2.7,stage2.9",32.0,33484.0,557449216.0,,0.7634463653305816,0.7150682871107888,0.6426162250301479,0.9032326197465662,0.7282485329666165,0.7796880835789961,0.7725243620322594,0.6571132268771691,0.9075279384506264,0.7327745991957125,0.7926816836055295,6.116666666666666,150.0,,0.0,452096.0
nnUNetTrainerENet_8_2_relu_prune_stage3_1_2_consec,experiment_stage3_1_2_consec,4.0,16.0,32.0,32.0,16.0,4.0,"4,11,11,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved,prelu=0,prelu_variant=standard,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=0,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=1,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,pruned_blocks=stage3.1,stage3.2",32.0,33484.0,557449216.0,,0.7491038894789032,0.6968591283724592,0.6273568440342654,0.811253727954867,0.7990667011096786,0.7587382848168017,0.7585464391085383,0.6431592113193515,0.8131289694448335,0.8029726999080645,0.7749248757619035,6.76,150.0,,0.0,509440.0
nnUNetTrainerENet_8_2_relu_prune_stage3_2_3_consec,experiment_stage3_2_3_consec,4.0,16.0,32.0,32.0,16.0,4.0,"4,11,11,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved,prelu=0,prelu_variant=standard,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=0,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=1,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,pruned_blocks=stage3.2,stage3.3",32.0,33484.0,557449216.0,,0.757117274511173,0.708367130296095,0.6150760103021295,0.8942804831031587,0.7624127674796994,0.7566998371597049,0.7684357422589319,0.6316638839662989,0.9004088469607908,0.7678974456244869,0.7737727924841503,6.463333333333333,150.0,,0.0,484864.0
nnUNetTrainerENet_8_2_relu_prune_stage3_3_4_consec,experiment_stage3_3_4_consec,4.0,16.0,32.0,32.0,16.0,4.0,"4,11,11,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved,prelu=0,prelu_variant=standard,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=0,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=1,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,pruned_blocks=stage3.3,stage3.4",32.0,33484.0,557449216.0,,0.6934349325596113,0.6921686595486936,0.5118731045159955,0.8319628904280564,0.6946652791170032,0.7352384561773904,0.7039260130165572,0.5261953289820153,0.8395760047700899,0.7005489934136985,0.7493837249004255,6.683333333333334,150.0,,0.0,435712.0
nnUNetTrainerENet_8_2_relu_prune_stage3_1_3_skip,experiment_stage3_1_3_skip,4.0,16.0,32.0,32.0,16.0,4.0,"4,11,11,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved,prelu=0,prelu_variant=standard,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=0,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=1,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,pruned_blocks=stage3.1,stage3.3",32.0,33484.0,557449216.0,,0.7780122381256854,0.7123254336764553,0.6625346621588029,0.896503235400271,0.7729348790239057,0.7800761759197621,0.7880723616134172,0.6820718750513239,0.9006635726631503,0.7762083611168746,0.7933456376223199,6.716666666666667,150.0,,0.0,493056.0
nnUNetTrainerENet_8_2_relu_prune_stage3_2_4_skip,experiment_stage3_2_4_skip,4.0,16.0,32.0,32.0,16.0,4.0,"4,11,11,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved,prelu=0,prelu_variant=standard,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=0,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=1,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,pruned_blocks=stage3.2,stage3.4",32.0,33484.0,557449216.0,,0.7463890222089681,0.6949238119536463,0.6021318955622733,0.8510625886421453,0.7846763635380346,0.7476852410934192,0.7560077985109472,0.6140934310958742,0.8582343445908681,0.7908806080163413,0.7608228103407054,6.023333333333333,150.0,,0.0,452096.0
nnUNetTrainerENet_8_2_relu_prune_stage3_6_7_consec,experiment_stage3_6_7_consec,4.0,16.0,32.0,32.0,16.0,4.0,"4,11,11,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved,prelu=0,prelu_variant=standard,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=0,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=1,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,pruned_blocks=stage3.6,stage3.7",32.0,33484.0,557449216.0,,0.7726643569202749,0.718807739160004,0.6658475610334391,0.8583221095775764,0.8038527982590871,0.7626349588109969,0.7822630993872863,0.6846929586987952,0.8614117265188976,0.8113381062309005,0.771609606100552,7.716666666666667,150.0,,0.0,509440.0
nnUNetTrainerENet_8_2_relu_prune_stage3_7_8_consec,experiment_stage3_7_8_consec,4.0,16.0,32.0,32.0,16.0,4.0,"4,11,11,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved,prelu=0,prelu_variant=standard,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=0,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=1,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,pruned_blocks=stage3.7,stage3.8",32.0,33484.0,557449216.0,,0.7555450882298679,0.7033718428350326,0.667378247978889,0.8398600020202184,0.7342279368203908,0.7807141660999735,0.7632725507737909,0.6766280412929487,0.8438225391919533,0.7438788434316254,0.7887607791786363,6.88,150.0,,0.0,484864.0
nnUNetTrainerENet_8_2_relu_prune_stage3_8_9_consec,experiment_stage3_8_9_consec,4.0,16.0,32.0,32.0,16.0,4.0,"4,11,11,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved,prelu=0,prelu_variant=standard,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=0,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=1,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,pruned_blocks=stage3.8,stage3.9",32.0,33484.0,557449216.0,,0.7288355202388158,0.7146314197281719,0.6585069427431627,0.7474016392924646,0.7403825539177601,0.7690509450018759,0.7361370190054286,0.6649312046884052,0.7518990430374273,0.748669860719995,0.7790479675758875,6.026666666666666,150.0,,0.0,435712.0
nnUNetTrainerENet_8_2_relu_prune_stage3_6_8_skip,experiment_stage3_6_8_skip,4.0,16.0,32.0,32.0,16.0,4.0,"4,11,11,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved,prelu=0,prelu_variant=standard,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=0,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=1,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,pruned_blocks=stage3.6,stage3.8",32.0,33484.0,557449216.0,,0.7894827166560028,0.7185381903033423,0.6741323726168414,0.8884810912239894,0.8184052186387912,0.7769121841443891,0.79915027286384,0.6882051386713074,0.8917078118459734,0.8272921445643342,0.7893959963737451,7.223333333333334,150.0,,0.0,493056.0
nnUNetTrainerENet_8_2_relu_prune_stage3_7_9_skip,experiment_stage3_7_9_skip,4.0,16.0,32.0,32.0,16.0,4.0,"4,11,11,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved,prelu=0,prelu_variant=standard,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=0,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=1,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,pruned_blocks=stage3.7,stage3.9",32.0,33484.0,557449216.0,,0.7203776871500626,0.7116369904353419,0.6534335263706857,0.6970067794418322,0.7765286119086354,0.7545418308790973,0.7283781556095424,0.6612498181184041,0.7014233972281658,0.7839412865216354,0.7668981205699644,6.483333333333333,150.0,,0.0,452096.0
nnUNetTrainerENet_19_reginterleaved_separable_nonneg_block_double_mid_prune_stage2_0,experiment_s19_prune_stage2_0,4.0,16.0,32.0,32.0,16.0,4.0,"4,12,12,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved_double_mid,prelu=1,prelu_variant=nonneg_block,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=1,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=0,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,merge_reg_boundary=0,pruned_blocks=stage2.0",32.0,29763.0,764018688.0,,0.7709151566663143,0.7135643981178057,0.6731358903233677,0.911525255259864,0.7757887785501616,0.7232107025318637,0.7820722882337412,0.6926460894181655,0.9175890803710836,0.7804401247091712,0.7376138584365447,6.203333333333333,141.0,,0.0,148352.0
nnUNetTrainerENet_19_reginterleaved_separable_nonneg_block_double_mid_prune_stage2_5,experiment_s19_prune_stage2_5,4.0,16.0,32.0,32.0,16.0,4.0,"4,12,12,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved_double_mid,prelu=1,prelu_variant=nonneg_block,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=1,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=0,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,merge_reg_boundary=0,pruned_blocks=stage2.5",32.0,29763.0,764018688.0,,0.783349126905258,0.7167847408489219,0.6892811312915251,0.9018854916517326,0.8024705783479902,0.7397593063297844,0.7922443495596552,0.7074986261440114,0.9050468434918124,0.8045234925411416,0.7519084360616548,5.6466666666666665,141.0,,0.0,148352.0
nnUNetTrainerENet_19_reginterleaved_separable_nonneg_block_double_mid_prune_stage2_6,experiment_s19_prune_stage2_6,4.0,16.0,32.0,32.0,16.0,4.0,"4,12,12,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved_double_mid,prelu=1,prelu_variant=nonneg_block,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=1,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=0,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,merge_reg_boundary=0,pruned_blocks=stage2.6",32.0,29763.0,764018688.0,,0.7836918148832706,0.7219369233518359,0.6844038777105309,0.9102678507374766,0.7984117877192842,0.7416837433657901,0.7928793209190939,0.7016266785454568,0.9126983402164476,0.8024196734165304,0.7547725914979406,6.213333333333333,141.0,,0.0,148352.0
nnUNetTrainerENet_19_reginterleaved_separable_nonneg_block_double_mid_prune_stage2_11,experiment_s19_prune_stage2_11,4.0,16.0,32.0,32.0,16.0,4.0,"4,12,12,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved_double_mid,prelu=1,prelu_variant=nonneg_block,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=1,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=0,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,merge_reg_boundary=0,pruned_blocks=stage2.11",32.0,29763.0,764018688.0,,0.7571922463233894,0.7182233742124077,0.6686981907963414,0.9078361334858328,0.7909951415220176,0.6612395194893659,0.7686691556715488,0.6929263542702687,0.9112833917975371,0.7948239471598463,0.6756429294585435,6.41,141.0,,0.0,148352.0
nnUNetTrainerENet_19_reginterleaved_separable_nonneg_block_double_mid_prune_stage3_0,experiment_s19_prune_stage3_0,4.0,16.0,32.0,32.0,16.0,4.0,"4,12,12,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved_double_mid,prelu=1,prelu_variant=nonneg_block,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=1,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=0,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,merge_reg_boundary=0,pruned_blocks=stage3.0",32.0,29763.0,764018688.0,,0.7884729147050897,0.7278889050309844,0.685456065387165,0.9023354271457644,0.7826184048825284,0.7834817614049008,0.7952040131545435,0.699032157827743,0.905077504826784,0.7851075037896498,0.7915988861739971,5.71,141.0,,0.0,148352.0
nnUNetTrainerENet_19_reginterleaved_separable_nonneg_block_double_mid_prune_stage3_5,experiment_s19_prune_stage3_5,4.0,16.0,32.0,32.0,16.0,4.0,"4,12,12,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved_double_mid,prelu=1,prelu_variant=nonneg_block,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=1,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=0,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,merge_reg_boundary=0,pruned_blocks=stage3.5",32.0,29763.0,764018688.0,,0.7824369765051964,0.7303035677742732,0.6905099880095309,0.9108447091171324,0.7966387276454288,0.7317544812486939,0.7912676957093638,0.7072127995558349,0.9124852776377405,0.7999249979124127,0.7454477077314674,5.863333333333333,141.0,,0.0,148352.0
nnUNetTrainerENet_19_reginterleaved_separable_nonneg_block_double_mid_prune_stage3_6,experiment_s19_prune_stage3_6,4.0,16.0,32.0,32.0,16.0,4.0,"4,12,12,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved_double_mid,prelu=1,prelu_variant=nonneg_block,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=1,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=0,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,merge_reg_boundary=0,pruned_blocks=stage3.6",32.0,29763.0,764018688.0,,0.7764001847332682,0.7311781969426728,0.6730299042792987,0.9103104015422548,0.7752377552591168,0.7470226778524023,0.7855330942322125,0.6902114066291083,0.9149350341636052,0.7785646249072418,0.7584213112288951,6.266666666666667,141.0,,0.0,148352.0
nnUNetTrainerENet_19_reginterleaved_separable_nonneg_block_double_mid_prune_stage3_11,experiment_s19_prune_stage3_11,4.0,16.0,32.0,32.0,16.0,4.0,"4,12,12,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved_double_mid,prelu=1,prelu_variant=nonneg_block,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=1,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=0,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,merge_reg_boundary=0,pruned_blocks=stage3.11",32.0,29763.0,764018688.0,,0.7448625975222364,0.7260654335244917,0.6123760010571618,0.9035696556617115,0.7000849662196269,0.7634197671504453,0.7497785355482188,0.6205066959286555,0.9053171130680384,0.7009030392675227,0.7723872939286585,8.206666666666667,141.0,,0.0,148352.0
nnUNetTrainerENet_19_reginterleaved_separable_nonneg_block_double_mid_prune_stage2_1,experiment_s19_prune_stage2_1,4.0,16.0,32.0,32.0,16.0,4.0,"4,12,12,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved_double_mid,prelu=1,prelu_variant=nonneg_block,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=1,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=0,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,merge_reg_boundary=0,pruned_blocks=stage2.1",32.0,29939.0,769261568.0,,0.7801432119753374,0.7270694871666381,0.6757511996490534,0.9106125010618364,0.8046436857561496,0.7295654614343103,0.7897969203290499,0.693026471129883,0.914682311231548,0.808126749303872,0.7433521496508967,5.9366666666666665,141.0,,0.0,147296.0
nnUNetTrainerENet_19_reginterleaved_separable_nonneg_block_double_mid_prune_stage2_2,experiment_s19_prune_stage2_2,4.0,16.0,32.0,32.0,16.0,4.0,"4,12,12,2,1",upsample_conv,"dilated=1,asymmetric=0,strided=1,dsc=0,context_pattern=dense_dilation_reg_interleaved_double_mid,prelu=1,prelu_variant=nonneg_block,leaky_slope=None,leaky_slope_map=None,shallow_dilation=0,separable_dilated=1,merge_dilated_pairs=0,dsc_dilated_only=0,double_projections=0,two_block_skip=0,dsc_no_projection=0,shallow_dilation_wide=0,shallow_dilation_dense=0,dsc_no_projection_context_only=0,reg_bookend_dsc=0,merge_reg_boundary=0,pruned_blocks=stage2.2",32.0,29939.0,769261568.0,,0.7729753910875361,0.7313261679444473,0.6853495477523118,0.8863877721922664,0.7739613547622262,0.7462028896433401,0.7807888225738427,0.7020329185773868,0.8883540944385045,0.7754214231970669,0.7573468540824128,6.456666666666667,141.0,,0.0,145216.0
